Team, Trial, Modality, Chart Type, Task Type, Task Number, Trial Time, Event Type, Participant, Action, Action Target, Action Intent, Utterance Purpose, Deictic Pronouns, Spatial Deictic
6,23,Hololens,ScatterPlot,Closed,T1,0:31,Utterance,1,,,,r,1,1
6,23,Hololens,ScatterPlot,Closed,T1,0:34,Utterance,2,,,,a,1,0
6,23,Hololens,ScatterPlot,Closed,T1,0:39,Utterance,2,,,,a,0,0
6,23,Hololens,ScatterPlot,Closed,T1,0:46,Utterance,2,,,,r,1,0
6,23,Hololens,ScatterPlot,Closed,T1,0:50,Utterance,1,,,,a,0,0
6,23,Hololens,ScatterPlot,Closed,T1,0:58,Utterance,2,,,,r,2,0
6,23,Hololens,ScatterPlot,Closed,T1,1:31,Utterance,2,,,,r,1,0
6,23,Hololens,ScatterPlot,Closed,T1,1:33,Utterance,1,,,,a,0,0
6,23,Hololens,ScatterPlot,Closed,T1,1:34,Utterance,1,,,,r,1,0
6,23,Hololens,ScatterPlot,Closed,T1,1:36,Utterance,2,,,,p,1,1
6,23,Hololens,ScatterPlot,Closed,T1,1:40,Utterance,2,,,,a,0,0
6,23,Hololens,ScatterPlot,Closed,T1,1:42,Utterance,2,,,,p,0,1
6,23,Hololens,ScatterPlot,Closed,T1,1:55,Utterance,1,,,,r,1,0
6,23,Hololens,ScatterPlot,Closed,T1,1:56,Utterance,2,,,,a,0,0
6,23,Hololens,ScatterPlot,Closed,T1,1:59,Utterance,1,,,,r,2,0
6,23,Hololens,ScatterPlot,Closed,T1,2:00,Utterance,2,,,,a,0,0
6,24,Hololens,ScatterPlot,Open,T4,0:02,Utterance,2,,,,p,0,3
6,24,Hololens,ScatterPlot,Open,T4,0:06,Utterance,2,,,,p,0,2
6,24,Hololens,ScatterPlot,Open,T4,0:09,Utterance,2,,,,p,0,1
6,24,Hololens,ScatterPlot,Open,T4,0:12,Utterance,1,,,,a,1,0
6,24,Hololens,ScatterPlot,Open,T4,0:13,Utterance,2,,,,p,0,2
6,24,Hololens,ScatterPlot,Open,T4,0:14,Utterance,1,,,,a,0,1
6,24,Hololens,ScatterPlot,Open,T4,0:16,Utterance,2,,,,a,0,0
6,24,Hololens,ScatterPlot,Open,T4,0:21,Utterance,2,,,,p,0,4
6,24,Hololens,ScatterPlot,Open,T4,0:26,Utterance,1,,,,r,1,0
6,24,Hololens,ScatterPlot,Open,T4,0:33,Utterance,2,,,,p,0,2
6,24,Hololens,ScatterPlot,Open,T4,0:36,Utterance,2,,,,r,0,1
6,24,Hololens,ScatterPlot,Open,T4,0:40,Utterance,1,,,,a,0,0
6,24,Hololens,ScatterPlot,Open,T4,0:43,Utterance,2,,,,a,0,0
6,24,Hololens,ScatterPlot,Open,T4,0:44,Utterance,2,,,,a,0,0
6,24,Hololens,ScatterPlot,Open,T4,0:46,Utterance,2,,,,a,0,0
6,24,Hololens,ScatterPlot,Open,T4,0:52,Utterance,1,,,,r,1,1
6,24,Hololens,ScatterPlot,Open,T4,0:53,Utterance,2,,,,a,0,0
6,24,Hololens,ScatterPlot,Open,T4,0:57,Utterance,1,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,0:02,Utterance,1,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,0:17,Utterance,1,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,0:18,Utterance,2,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,0:21,Utterance,2,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,0:24,Utterance,1,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,0:24,Utterance,2,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,0:28,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,0:33,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,0:36,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,0:41,Utterance,2,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,0:44,Utterance,2,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,0:48,Utterance,1,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,0:50,Utterance,1,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,0:51,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,0:53,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,0:54,Utterance,1,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,0:58,Utterance,1,,,,r,2,0
7,1,Desktop,BarChart,Open,T8,1:00,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,1:03,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,1:04,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,1:04,Utterance,1,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,1:09,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,1:31,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,1:35,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,1:36,Utterance,2,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,1:42,Utterance,2,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,1:42,Utterance,1,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,1:51,Utterance,2,,,,r,1,0
7,1,Desktop,BarChart,Open,T8,1:54,Utterance,1,,,,a,0,0
7,1,Desktop,BarChart,Open,T8,2:00,Utterance,1,,,,r,1,0
7,2,Desktop,ScatterPlot,Closed,T2,0:10,Utterance,2,,,,v,0,1
7,2,Desktop,ScatterPlot,Closed,T2,0:26,Utterance,2,,,,p,0,3
7,2,Desktop,ScatterPlot,Closed,T2,0:29,Utterance,1,,,,a,0,0
7,2,Desktop,ScatterPlot,Closed,T2,0:30,Utterance,2,,,,P,1,1
7,2,Desktop,ScatterPlot,Closed,T2,0:33,Utterance,1,,,,P,2,1
7,2,Desktop,ScatterPlot,Closed,T2,0:35,Utterance,2,,,,a,0,0
7,2,Desktop,ScatterPlot,Closed,T2,0:40,Utterance,1,,,,r,1,0
7,2,Desktop,ScatterPlot,Closed,T2,0:54,Utterance,2,,,,a,0,0
7,2,Desktop,ScatterPlot,Closed,T2,0:57,Utterance,2,,,,p,1,0
7,2,Desktop,ScatterPlot,Closed,T2,0:59,Utterance,1,,,,a,0,0
7,2,Desktop,ScatterPlot,Closed,T2,1:00,Utterance,2,,,,a,0,0
7,2,Desktop,ScatterPlot,Closed,T2,1:02,Utterance,2,,,,r,0,3
7,2,Desktop,ScatterPlot,Closed,T2,1:05,Utterance,1,,,,a,0,0
7,2,Desktop,ScatterPlot,Closed,T2,1:06,Utterance,2,,,,p,1,1
7,2,Desktop,ScatterPlot,Closed,T2,1:08,Utterance,1,,,,p,1,1
7,2,Desktop,ScatterPlot,Closed,T2,1:09,Utterance,2,,,,a,0,0
7,2,Desktop,ScatterPlot,Closed,T2,1:12,Utterance,2,,,,v,1,0
7,2,Desktop,ScatterPlot,Closed,T2,1:18,Utterance,1,,,,r,1,0
7,2,Desktop,ScatterPlot,Closed,T2,1:20,Utterance,2,,,,a,0,0
7,2,Desktop,ScatterPlot,Closed,T2,1:24,Utterance,1,,,,a,0,0
7,2,Desktop,ScatterPlot,Closed,T2,1:29,Utterance,2,,,,a,0,0
7,3,Desktop,Network,Open,T11,0:03,Utterance,2,,,,r,1,1
7,3,Desktop,Network,Open,T11,0:05,Utterance,1,,,,a,1,2
7,3,Desktop,Network,Open,T11,0:07,Utterance,2,,,,r,1,0
7,3,Desktop,Network,Open,T11,0:08,Utterance,1,,,,r,1,0
7,3,Desktop,Network,Open,T11,0:09,Utterance,2,,,,a,1,0
7,3,Desktop,Network,Open,T11,0:10,Utterance,1,,,,a,0,0
7,3,Desktop,Network,Open,T11,0:15,Utterance,1,,,,a,0,0
7,3,Desktop,Network,Open,T11,0:16,Utterance,2,,,,r,1,1
7,3,Desktop,Network,Open,T11,0:21,Utterance,1,,,,v,1,1
7,3,Desktop,Network,Open,T11,0:23,Utterance,1,,,,p,0,1
7,3,Desktop,Network,Open,T11,0:24,Utterance,2,,,,a,0,0
7,3,Desktop,Network,Open,T11,0:24,Utterance,1,,,,r,1,0
7,3,Desktop,Network,Open,T11,0:30,Utterance,2,,,,p,1,0
7,3,Desktop,Network,Open,T11,0:34,Utterance,2,,,,r,2,1
7,3,Desktop,Network,Open,T11,0:41,Utterance,1,,,,a,0,0
7,3,Desktop,Network,Open,T11,0:41,Utterance,2,,,,r,2,0
7,3,Desktop,Network,Open,T11,0:45,Utterance,1,,,,a,0,0
7,3,Desktop,Network,Open,T11,0:45,Utterance,2,,,,r,1,0
7,3,Desktop,Network,Open,T11,0:47,Utterance,2,,,,r,1,1
7,3,Desktop,Network,Open,T11,0:54,Utterance,2,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:05,Utterance,2,,,,r,1,0
7,4,Desktop,BarChart,Closed,T5,0:06,Utterance,1,,,,a,1,0
7,4,Desktop,BarChart,Closed,T5,0:08,Utterance,2,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:11,Utterance,2,,,,p,0,1
7,4,Desktop,BarChart,Closed,T5,0:13,Utterance,1,,,,r,1,0
7,4,Desktop,BarChart,Closed,T5,0:19,Utterance,2,,,,r,1,0
7,4,Desktop,BarChart,Closed,T5,0:19,Utterance,1,,,,r,1,0
7,4,Desktop,BarChart,Closed,T5,0:21,Utterance,1,,,,r,1,0
7,4,Desktop,BarChart,Closed,T5,0:23,Utterance,2,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:24,Utterance,1,,,,r,1,2
7,4,Desktop,BarChart,Closed,T5,0:26,Utterance,2,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:29,Utterance,2,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:41,Utterance,1,,,,p,1,3
7,4,Desktop,BarChart,Closed,T5,0:42,Utterance,2,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:46,Utterance,1,,,,r,1,1
7,4,Desktop,BarChart,Closed,T5,0:48,Utterance,2,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:49,Utterance,2,,,,r,1,0
7,4,Desktop,BarChart,Closed,T5,0:51,Utterance,1,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:52,Utterance,2,,,,r,1,0
7,4,Desktop,BarChart,Closed,T5,0:53,Utterance,1,,,,a,1,1
7,4,Desktop,BarChart,Closed,T5,0:55,Utterance,2,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:56,Utterance,1,,,,a,0,0
7,4,Desktop,BarChart,Closed,T5,0:56,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,0:09,Utterance,1,,,,p,1,1
7,5,Desktop,BarChart,Open,T7,0:11,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,0:11,Utterance,1,,,,p,0,1
7,5,Desktop,BarChart,Open,T7,0:13,Utterance,1,,,,p,1,1
7,5,Desktop,BarChart,Open,T7,0:16,Utterance,2,,,,p,0,1
7,5,Desktop,BarChart,Open,T7,0:17,Utterance,1,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,0:18,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,0:25,Utterance,1,,,,r,0,1
7,5,Desktop,BarChart,Open,T7,0:29,Utterance,2,,,,r,0,1
7,5,Desktop,BarChart,Open,T7,0:31,Utterance,1,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,0:34,Utterance,2,,,,v,0,1
7,5,Desktop,BarChart,Open,T7,0:44,Utterance,1,,,,r,1,0
7,5,Desktop,BarChart,Open,T7,0:46,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,0:47,Utterance,1,,,,r,2,0
7,5,Desktop,BarChart,Open,T7,0:50,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,0:50,Utterance,1,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,0:51,Utterance,1,,,,p,1,1
7,5,Desktop,BarChart,Open,T7,0:55,Utterance,2,,,,a,0,1
7,5,Desktop,BarChart,Open,T7,0:56,Utterance,1,,,,p,0,1
7,5,Desktop,BarChart,Open,T7,0:57,Utterance,1,,,,p,1,1
7,5,Desktop,BarChart,Open,T7,0:59,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,1:00,Utterance,1,,,,r,1,2
7,5,Desktop,BarChart,Open,T7,1:02,Utterance,1,,,,p,0,1
7,5,Desktop,BarChart,Open,T7,1:04,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,1:05,Utterance,1,,,,r,1,0
7,5,Desktop,BarChart,Open,T7,1:08,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,1:12,Utterance,2,,,,r,1,1
7,5,Desktop,BarChart,Open,T7,1:15,Utterance,2,,,,p,1,4
7,5,Desktop,BarChart,Open,T7,1:17,Utterance,1,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,1:18,Utterance,2,,,,p,1,2
7,5,Desktop,BarChart,Open,T7,1:19,Utterance,1,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,1:20,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,1:23,Utterance,2,,,,a,0,0
7,5,Desktop,BarChart,Open,T7,1:24,Utterance,1,,,,a,0,0
7,6,Desktop,Network,Closed,T9,0:02,Utterance,2,,,,r,1,0
7,6,Desktop,Network,Closed,T9,0:15,Utterance,1,,,,p,0,2
7,6,Desktop,Network,Closed,T9,0:18,Utterance,2,,,,a,0,0
7,6,Desktop,Network,Closed,T9,0:43,Utterance,1,,,,r,0,1
7,6,Desktop,Network,Closed,T9,0:44,Utterance,2,,,,a,0,0
7,6,Desktop,Network,Closed,T9,0:47,Utterance,1,,,,r,0,2
7,6,Desktop,Network,Closed,T9,0:50,Utterance,2,,,,a,0,0
7,6,Desktop,Network,Closed,T9,0:53,Utterance,2,,,,r,1,1
7,6,Desktop,Network,Closed,T9,0:57,Utterance,1,,,,a,0,0
7,6,Desktop,Network,Closed,T9,1:00,Utterance,2,,,,a,0,0
7,6,Desktop,Network,Closed,T9,1:02,Utterance,2,,,,p,0,2
7,6,Desktop,Network,Closed,T9,1:03,Utterance,1,,,,a,1,0
7,6,Desktop,Network,Closed,T9,1:05,Utterance,2,,,,a,0,0
7,6,Desktop,Network,Closed,T9,1:09,Utterance,2,,,,p,1,2
7,6,Desktop,Network,Closed,T9,1:13,Utterance,1,,,,v,1,1
7,6,Desktop,Network,Closed,T9,1:19,Utterance,2,,,,v,0,2
7,6,Desktop,Network,Closed,T9,1:20,Utterance,1,,,,a,0,0
7,6,Desktop,Network,Closed,T9,1:21,Utterance,1,,,,r,2,1
7,6,Desktop,Network,Closed,T9,1:28,Utterance,1,,,,p,0,1
7,6,Desktop,Network,Closed,T9,1:31,Utterance,1,,,,p,0,1
7,6,Desktop,Network,Closed,T9,1:31,Utterance,2,,,,p,0,1
7,6,Desktop,Network,Closed,T9,1:32,Utterance,2,,,,a,0,2
7,6,Desktop,Network,Closed,T9,1:37,Utterance,1,,,,a,0,0
7,6,Desktop,Network,Closed,T9,1:38,Utterance,2,,,,a,0,0
7,6,Desktop,Network,Closed,T9,1:39,Utterance,1,,,,a,0,0
7,7,Desktop,BarChart,Closed,T6,0:08,Utterance,2,,,,p,1,2
7,7,Desktop,BarChart,Closed,T6,0:10,Utterance,1,,,,a,0,0
7,7,Desktop,BarChart,Closed,T6,0:11,Utterance,1,,,,p,0,1
7,7,Desktop,BarChart,Closed,T6,0:11,Utterance,2,,,,a,0,0
7,7,Desktop,BarChart,Closed,T6,0:13,Utterance,1,,,,a,0,0
7,7,Desktop,BarChart,Closed,T6,0:25,Utterance,2,,,,a,0,0
7,7,Desktop,BarChart,Closed,T6,0:28,Utterance,1,,,,a,0,0
7,7,Desktop,BarChart,Closed,T6,0:28,Utterance,2,,,,a,1,0
7,7,Desktop,BarChart,Closed,T6,0:30,Utterance,2,,,,a,0,0
7,8,Desktop,Network,Closed,T10,0:10,Utterance,1,,,,r,1,1
7,8,Desktop,Network,Closed,T10,0:12,Utterance,2,,,,a,0,1
7,8,Desktop,Network,Closed,T10,0:16,Utterance,2,,,,a,1,0
7,8,Desktop,Network,Closed,T10,0:27,Utterance,1,,,,r,1,0
7,8,Desktop,Network,Closed,T10,0:29,Utterance,2,,,,a,0,0
7,8,Desktop,Network,Closed,T10,0:36,Utterance,2,,,,v,0,0
7,8,Desktop,Network,Closed,T10,0:53,Utterance,2,,,,r,2,0
7,8,Desktop,Network,Closed,T10,0:55,Utterance,1,,,,a,1,0
7,8,Desktop,Network,Closed,T10,1:06,Utterance,2,,,,a,0,0
7,8,Desktop,Network,Closed,T10,1:13,Utterance,2,,,,r,1,2
7,8,Desktop,Network,Closed,T10,1:21,Utterance,2,,,,a,0,0
7,8,Desktop,Network,Closed,T10,1:22,Utterance,2,,,,r,1,1
7,8,Desktop,Network,Closed,T10,1:24,Utterance,1,,,,a,0,0
7,8,Desktop,Network,Closed,T10,1:26,Utterance,2,,,,a,1,0
7,8,Desktop,Network,Closed,T10,1:28,Utterance,1,,,,v,0,0
7,8,Desktop,Network,Closed,T10,1:29,Utterance,2,,,,a,2,0
7,9,Desktop,ScatterPlot,Open,T3,0:03,Utterance,2,,,,r,1,1
7,9,Desktop,ScatterPlot,Open,T3,0:05,Utterance,1,,,,a,0,1
7,9,Desktop,ScatterPlot,Open,T3,0:07,Utterance,2,,,,a,1,0
7,9,Desktop,ScatterPlot,Open,T3,0:08,Utterance,1,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,0:16,Utterance,2,,,,p,1,1
7,9,Desktop,ScatterPlot,Open,T3,0:26,Utterance,2,,,,r,1,0
7,9,Desktop,ScatterPlot,Open,T3,0:28,Utterance,1,,,,p,1,1
7,9,Desktop,ScatterPlot,Open,T3,0:30,Utterance,2,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,0:33,Utterance,1,,,,p,1,1
7,9,Desktop,ScatterPlot,Open,T3,0:36,Utterance,1,,,,p,1,2
7,9,Desktop,ScatterPlot,Open,T3,0:37,Utterance,2,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,0:38,Utterance,1,,,,r,1,0
7,9,Desktop,ScatterPlot,Open,T3,0:42,Utterance,2,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,1:07,Utterance,2,,,,p,1,1
7,9,Desktop,ScatterPlot,Open,T3,1:09,Utterance,1,,,,a,1,0
7,9,Desktop,ScatterPlot,Open,T3,1:10,Utterance,2,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,1:19,Utterance,2,,,,p,0,1
7,9,Desktop,ScatterPlot,Open,T3,1:23,Utterance,2,,,,p,1,2
7,9,Desktop,ScatterPlot,Open,T3,1:25,Utterance,1,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,1:32,Utterance,2,,,,p,1,1
7,9,Desktop,ScatterPlot,Open,T3,1:35,Utterance,1,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,1:37,Utterance,2,,,,p,1,1
7,9,Desktop,ScatterPlot,Open,T3,1:46,Utterance,2,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,1:47,Utterance,1,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,1:50,Utterance,2,,,,r,1,0
7,9,Desktop,ScatterPlot,Open,T3,1:52,Utterance,1,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,1:55,Utterance,1,,,,a,0,0
7,9,Desktop,ScatterPlot,Open,T3,1:58,Utterance,2,,,,a,0,0
7,10,Desktop,Network,Open,T12,0:12,Utterance,1,,,,r,1,1
7,10,Desktop,Network,Open,T12,0:14,Utterance,1,,,,r,1,1
7,10,Desktop,Network,Open,T12,0:26,Utterance,1,,,,a,0,0
7,10,Desktop,Network,Open,T12,0:30,Utterance,1,,,,a,0,0
7,10,Desktop,Network,Open,T12,0:48,Utterance,2,,,,r,1,0
7,10,Desktop,Network,Open,T12,0:53,Utterance,1,,,,a,0,0
7,10,Desktop,Network,Open,T12,0:59,Utterance,2,,,,r,1,0
7,10,Desktop,Network,Open,T12,1:01,Utterance,1,,,,a,0,0
7,10,Desktop,Network,Open,T12,1:05,Utterance,1,,,,a,0,0
7,10,Desktop,Network,Open,T12,1:09,Utterance,2,,,,a,0,0
7,10,Desktop,Network,Open,T12,1:10,Utterance,2,,,,r,3,0
7,10,Desktop,Network,Open,T12,1:13,Utterance,1,,,,a,0,0
7,10,Desktop,Network,Open,T12,1:14,Utterance,2,,,,r,1,2
7,10,Desktop,Network,Open,T12,1:17,Utterance,1,,,,a,1,0
7,10,Desktop,Network,Open,T12,1:19,Utterance,2,,,,a,0,0
7,10,Desktop,Network,Open,T12,1:19,Utterance,1,,,,p,0,1
7,10,Desktop,Network,Open,T12,1:21,Utterance,1,,,,a,0,0
7,10,Desktop,Network,Open,T12,1:22,Utterance,2,,,,a,0,0
7,10,Desktop,Network,Open,T12,1:33,Utterance,2,,,,a,1,0
7,10,Desktop,Network,Open,T12,1:35,Utterance,1,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,0:05,Utterance,2,,,,r,1,0
7,11,Desktop,ScatterPlot,Open,T4,0:11,Utterance,1,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,0:12,Utterance,2,,,,r,2,0
7,11,Desktop,ScatterPlot,Open,T4,0:17,Utterance,2,,,,r,2,0
7,11,Desktop,ScatterPlot,Open,T4,0:21,Utterance,1,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,0:22,Utterance,2,,,,r,1,0
7,11,Desktop,ScatterPlot,Open,T4,0:30,Utterance,2,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,0:35,Utterance,2,,,,r,1,1
7,11,Desktop,ScatterPlot,Open,T4,0:37,Utterance,1,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,0:40,Utterance,2,,,,p,2,1
7,11,Desktop,ScatterPlot,Open,T4,0:43,Utterance,2,,,,p,2,1
7,11,Desktop,ScatterPlot,Open,T4,0:49,Utterance,1,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,0:50,Utterance,2,,,,r,1,0
7,11,Desktop,ScatterPlot,Open,T4,0:52,Utterance,2,,,,r,1,2
7,11,Desktop,ScatterPlot,Open,T4,0:55,Utterance,2,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,0:57,Utterance,1,,,,p,1,2
7,11,Desktop,ScatterPlot,Open,T4,0:58,Utterance,2,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,0:59,Utterance,1,,,,p,1,0
7,11,Desktop,ScatterPlot,Open,T4,1:04,Utterance,2,,,,v,1,1
7,11,Desktop,ScatterPlot,Open,T4,1:06,Utterance,1,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,1:22,Utterance,2,,,,p,2,1
7,11,Desktop,ScatterPlot,Open,T4,1:27,Utterance,1,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,1:31,Utterance,2,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,1:33,Utterance,1,,,,a,0,0
7,11,Desktop,ScatterPlot,Open,T4,1:34,Utterance,2,,,,a,0,0
7,12,Desktop,ScatterPlot,Closed,T1,0:04,Utterance,2,,,,r,1,0
7,12,Desktop,ScatterPlot,Closed,T1,0:05,Utterance,1,,,,a,1,0
7,12,Desktop,ScatterPlot,Closed,T1,0:17,Utterance,2,,,,r,1,0
7,12,Desktop,ScatterPlot,Closed,T1,0:18,Utterance,1,,,,a,0,0
7,12,Desktop,ScatterPlot,Closed,T1,0:19,Utterance,1,,,,p,2,1
7,12,Desktop,ScatterPlot,Closed,T1,0:20,Utterance,2,,,,a,0,0
7,12,Desktop,ScatterPlot,Closed,T1,0:48,Utterance,2,,,,r,1,0
7,12,Desktop,ScatterPlot,Closed,T1,0:50,Utterance,1,,,,r,1,0
7,12,Desktop,ScatterPlot,Closed,T1,0:50,Utterance,2,,,,a,1,0
7,12,Desktop,ScatterPlot,Closed,T1,0:51,Utterance,1,,,,a,0,0
7,12,Desktop,ScatterPlot,Closed,T1,0:53,Utterance,1,,,,r,3,0
7,12,Desktop,ScatterPlot,Closed,T1,0:56,Utterance,2,,,,a,0,0
7,13,Hololens,BarChart,Open,T7,0:04,Utterance,2,,,,r,1,0
7,13,Hololens,BarChart,Open,T7,0:05,Utterance,1,,,,r,1,0
7,13,Hololens,BarChart,Open,T7,0:18,Utterance,2,,,,r,1,0
7,13,Hololens,BarChart,Open,T7,0:21,Utterance,2,,,,p,0,1
7,13,Hololens,BarChart,Open,T7,0:24,Utterance,2,,,,p,0,1
7,13,Hololens,BarChart,Open,T7,0:26,Utterance,2,,,,r,1,1
7,13,Hololens,BarChart,Open,T7,0:28,Utterance,2,,,,r,1,1
7,13,Hololens,BarChart,Open,T7,0:29,Utterance,1,,,,a,0,0
7,13,Hololens,BarChart,Open,T7,0:32,Utterance,1,,,,p,1,2
7,13,Hololens,BarChart,Open,T7,0:34,Utterance,2,,,,a,0,0
7,13,Hololens,BarChart,Open,T7,0:34,Utterance,1,,,,p,1,3
7,13,Hololens,BarChart,Open,T7,0:39,Utterance,2,,,,a,0,0
7,13,Hololens,BarChart,Open,T7,0:41,Utterance,1,,,,a,0,0
7,13,Hololens,BarChart,Open,T7,0:42,Utterance,2,,,,a,0,0
7,13,Hololens,BarChart,Open,T7,0:48,Utterance,2,,,,a,1,0
7,13,Hololens,BarChart,Open,T7,0:51,Utterance,1,,,,p,1,1
7,13,Hololens,BarChart,Open,T7,0:54,Utterance,2,,,,a,0,0
7,13,Hololens,BarChart,Open,T7,0:54,Utterance,1,,,,p,1,4
7,13,Hololens,BarChart,Open,T7,0:55,Utterance,2,,,,a,0,4
7,13,Hololens,BarChart,Open,T7,0:57,Utterance,1,,,,a,0,0
7,13,Hololens,BarChart,Open,T7,0:58,Utterance,2,,,,a,0,0
7,14,Hololens,Network,Open,T11,0:05,Utterance,2,,,,r,1,0
7,14,Hololens,Network,Open,T11,0:10,Utterance,2,,,,r,1,0
7,14,Hololens,Network,Open,T11,0:11,Utterance,2,,,,p,0,2
7,14,Hololens,Network,Open,T11,0:13,Utterance,2,,,,r,0,2
7,14,Hololens,Network,Open,T11,0:15,Utterance,2,,,,r,1,0
7,14,Hololens,Network,Open,T11,0:17,Utterance,1,,,,r,1,0
7,14,Hololens,Network,Open,T11,0:20,Utterance,2,,,,r,1,0
7,14,Hololens,Network,Open,T11,0:23,Utterance,2,,,,a,0,0
7,14,Hololens,Network,Open,T11,0:24,Utterance,1,,,,a,0,0
7,14,Hololens,Network,Open,T11,0:25,Utterance,2,,,,r,1,0
7,14,Hololens,Network,Open,T11,0:33,Utterance,2,,,,r,1,0
7,14,Hololens,Network,Open,T11,0:36,Utterance,2,,,,r,1,0
7,14,Hololens,Network,Open,T11,0:38,Utterance,1,,,,p,1,2
7,14,Hololens,Network,Open,T11,0:45,Utterance,2,,,,a,0,0
7,14,Hololens,Network,Open,T11,0:46,Utterance,1,,,,r,1,0
7,14,Hololens,Network,Open,T11,0:49,Utterance,2,,,,a,0,0
7,14,Hololens,Network,Open,T11,0:50,Utterance,1,,,,p,0,1
7,14,Hololens,Network,Open,T11,0:54,Utterance,2,,,,a,0,0
7,14,Hololens,Network,Open,T11,0:55,Utterance,1,,,,a,0,0
7,14,Hololens,Network,Open,T11,0:56,Utterance,1,,,,r,1,1
7,14,Hololens,Network,Open,T11,0:57,Utterance,2,,,,a,0,0
7,14,Hololens,Network,Open,T11,0:58,Utterance,1,,,,p,1,0
7,14,Hololens,Network,Open,T11,0:58,Utterance,2,,,,p,1,2
